county,district,date,rainfall_mm
Machakos,Kangundo,chirps-v3.0.2006.06,5.499092864990234
Machakos,Kathiani,chirps-v3.0.2006.06,6.6698964436848955
Machakos,MachakosTown,chirps-v3.0.2006.06,6.711033989401424
Machakos,Masinga,chirps-v3.0.2006.06,5.494443203540558
Machakos,Matungulu,chirps-v3.0.2006.06,4.812045047157689
Machakos,Mavoko,chirps-v3.0.2006.06,6.860283533732097
Machakos,Mwala,chirps-v3.0.2006.06,5.967213657924107
Machakos,unknown7,chirps-v3.0.2006.06,4.878173828125
Machakos,Yatta,chirps-v3.0.2006.06,4.664808834300322
Makueni,Kaiti,chirps-v3.0.2006.06,9.081382242838542
Makueni,KibweziEast,chirps-v3.0.2006.06,5.959995470548931
Makueni,KibweziWest,chirps-v3.0.2006.06,2.821357945033482
Makueni,Kilome,chirps-v3.0.2006.06,5.896818078082541
Makueni,Makueni,chirps-v3.0.2006.06,4.462133968577666
Makueni,Mbooni,chirps-v3.0.2006.06,7.234416961669922
Mandera,Banissa,chirps-v3.0.2006.06,2.858109130859375
Mandera,Lafey,chirps-v3.0.2006.06,2.1552287186726486
Mandera,ManderaEast,chirps-v3.0.2006.06,1.8353220621744792
Mandera,ManderaNorth,chirps-v3.0.2006.06,2.910213806468588
Mandera,ManderaSouth,chirps-v3.0.2006.06,2.3403690087534215
Mandera,ManderaWest,chirps-v3.0.2006.06,3.164660790723241
Mandera,unknown1,chirps-v3.0.2006.06,2.9570631239149305
Marsabit,Laisamis,chirps-v3.0.2006.06,3.908508144681106
Marsabit,Moyale,chirps-v3.0.2006.06,5.647233943875418
Marsabit,NorthHorr,chirps-v3.0.2006.06,2.106225289109992
Marsabit,Saku,chirps-v3.0.2006.06,3.8934703153722428
Meru,Buuri,chirps-v3.0.2006.06,23.576846852022058
Meru,CentralImenti,chirps-v3.0.2006.06,14.649686686197917
Meru,IgembeCentral,chirps-v3.0.2006.06,10.414430971498843
Meru,IgembeNorth,chirps-v3.0.2006.06,6.65403069390191
Meru,IgembeSouth,chirps-v3.0.2006.06,9.231673583984374
Meru,NorthImenti,chirps-v3.0.2006.06,9.184850056966146
Meru,SouthImenti,chirps-v3.0.2006.06,21.14570376747533
Meru,TiganiaEast,chirps-v3.0.2006.06,8.73828282849542
Meru,TiganiaWest,chirps-v3.0.2006.06,8.34182392467152
Meru,unknown5,chirps-v3.0.2006.06,10.351290702819824
Migori,Awendo,chirps-v3.0.2006.06,66.80865478515625
Migori,KuriaEast,chirps-v3.0.2006.06,39.766561889648436
Migori,KuriaWest,chirps-v3.0.2006.06,36.44591175426137
Migori,Nyatike,chirps-v3.0.2006.06,29.97663806733631
Migori,Rongo,chirps-v3.0.2006.06,102.92686971028645
Migori,SunaEast,chirps-v3.0.2006.06,36.798632303873696
Migori,SunaWest,chirps-v3.0.2006.06,34.16950819227431
Migori,Uriri,chirps-v3.0.2006.06,41.1398671468099
Mombasa,Changamwe,chirps-v3.0.2006.06,147.55177307128906
Mombasa,Jomvu,chirps-v3.0.2006.06,137.95941162109375
Mombasa,Kisauni,chirps-v3.0.2006.06,150.8962158203125
Mombasa,Likoni,chirps-v3.0.2006.06,147.489013671875
Mombasa,Mvita,chirps-v3.0.2006.06,131.5347900390625
Mombasa,Nyali,chirps-v3.0.2006.06,142.2766876220703
Murang'a,Gatanga,chirps-v3.0.2006.06,29.074598524305557
Murang'a,Kandara,chirps-v3.0.2006.06,26.09704371861049
Murang'a,Kangema,chirps-v3.0.2006.06,58.493381076388886
Murang'a,Kigumo,chirps-v3.0.2006.06,45.3565673828125
Murang'a,Kiharu,chirps-v3.0.2006.06,30.748748779296875
Murang'a,Maragwa,chirps-v3.0.2006.06,14.447065080915179
Murang'a,Mathioya,chirps-v3.0.2006.06,62.92803955078125
Nairobi,DagorettiNorth,chirps-v3.0.2006.06,12.961206436157227
Nairobi,DagorettiSouth,chirps-v3.0.2006.06,13.238449096679688
Nairobi,EmbakasiCentral,chirps-v3.0.2006.06,
Nairobi,EmbakasiEast,chirps-v3.0.2006.06,8.873574256896973
Nairobi,EmbakasiNorth,chirps-v3.0.2006.06,
Nairobi,EmbakasiSouth,chirps-v3.0.2006.06,11.268056869506836
Nairobi,EmbakasiWest,chirps-v3.0.2006.06,11.929511070251465
Nairobi,Kamukunji,chirps-v3.0.2006.06,
Nairobi,Kasarani,chirps-v3.0.2006.06,8.480938720703126
Nairobi,Kibra,chirps-v3.0.2006.06,
Nairobi,Langata,chirps-v3.0.2006.06,11.368133544921875
Nairobi,Makadara,chirps-v3.0.2006.06,
Nairobi,Mathare,chirps-v3.0.2006.06,
Nairobi,Roysambu,chirps-v3.0.2006.06,11.999800682067871
Nairobi,Ruaraka,chirps-v3.0.2006.06,
Nairobi,Starehe,chirps-v3.0.2006.06,13.577693939208984
Nairobi,Westlands,chirps-v3.0.2006.06,14.176727294921875
Nakuru,Bahati,chirps-v3.0.2006.06,58.78642578125
Nakuru,Gilgil,chirps-v3.0.2006.06,36.35521298363095
Nakuru,KuresoiNorth,chirps-v3.0.2006.06,126.7873046875
Nakuru,KuresoiSouth,chirps-v3.0.2006.06,78.48386517693015
Nakuru,Molo,chirps-v3.0.2006.06,64.64614664713541
Nakuru,Naivasha,chirps-v3.0.2006.06,25.003364429139253
Nakuru,NakuruTownEast,chirps-v3.0.2006.06,46.55054931640625
Nakuru,NakuruTownWest,chirps-v3.0.2006.06,51.08258056640625
Nakuru,Njoro,chirps-v3.0.2006.06,54.87366739908854
Nakuru,Rongai,chirps-v3.0.2006.06,77.76943072150735
Nakuru,Subukia,chirps-v3.0.2006.06,101.47193603515625
Nandi,Aldai,chirps-v3.0.2006.06,192.26297200520833
Nandi,Chesumei,chirps-v3.0.2006.06,183.24087524414062
Nandi,Emgwen,chirps-v3.0.2006.06,182.52259410511363
Nandi,Mosop,chirps-v3.0.2006.06,148.859130859375
Nandi,NandiHills,chirps-v3.0.2006.06,162.5926717122396
Nandi,Tinderet,chirps-v3.0.2006.06,169.39230685763889
Narok,EmuruaDikirr,chirps-v3.0.2006.06,40.915383911132814
Narok,Kilgoris,chirps-v3.0.2006.06,44.36689513406636
Narok,NarokEast,chirps-v3.0.2006.06,13.078834389740566
Narok,NarokNorth,chirps-v3.0.2006.06,48.6358712733477
Narok,NarokSouth,chirps-v3.0.2006.06,22.213390003551137
Narok,NarokWest,chirps-v3.0.2006.06,25.973106127106742
Nyamira,Borabu,chirps-v3.0.2006.06,94.57246398925781
Nyamira,KitutuMasaba,chirps-v3.0.2006.06,133.09730360243054
Nyamira,NorthMugirango,chirps-v3.0.2006.06,153.31306966145834
Nyamira,WestMugirango,chirps-v3.0.2006.06,180.1710408528646
Nyandarua,Kinangop,chirps-v3.0.2006.06,43.47175480769231
Nyandarua,Kipipiri,chirps-v3.0.2006.06,47.35123512961648
Nyandarua,Ndaragwa,chirps-v3.0.2006.06,55.37495304987981
Nyandarua,OlJorok,chirps-v3.0.2006.06,93.13417053222656
Nyandarua,OlKalou,chirps-v3.0.2006.06,55.195275200737846
Nyeri,Kieni,chirps-v3.0.2006.06,20.58563732710041
Nyeri,Mathira,chirps-v3.0.2006.06,28.50791015625
Nyeri,Mukurweini,chirps-v3.0.2006.06,30.3236567179362
Nyeri,NyeriTown,chirps-v3.0.2006.06,16.358305358886717
Nyeri,Othaya,chirps-v3.0.2006.06,46.472320556640625
Nyeri,Tetu,chirps-v3.0.2006.06,40.182454427083336
Samburu,SamburuEast,chirps-v3.0.2006.06,3.863085038822853
Samburu,SamburuNorth,chirps-v3.0.2006.06,17.32729474560018
Samburu,SamburuWest,chirps-v3.0.2006.06,42.59905928599684
Siaya,AlegoUsonga,chirps-v3.0.2006.06,120.75721435546875
Siaya,Bondo,chirps-v3.0.2006.06,67.61406915838069
Siaya,Gem,chirps-v3.0.2006.06,161.41280423677884
Siaya,Rarieda,chirps-v3.0.2006.06,85.42871648615056
Siaya,Ugenya,chirps-v3.0.2006.06,175.28639914772728
Siaya,Ugunja,chirps-v3.0.2006.06,229.15234375
TaitaTaveta,Mwatate,chirps-v3.0.2006.06,9.979128689236111
TaitaTaveta,Taveta,chirps-v3.0.2006.06,6.836213055778952
TaitaTaveta,Voi,chirps-v3.0.2006.06,13.211365549187912
TaitaTaveta,Wundanyi,chirps-v3.0.2006.06,11.834541320800781
TanaRiver,Bura,chirps-v3.0.2006.06,1.0016921685666453
TanaRiver,Galole,chirps-v3.0.2006.06,12.860078835789162
TanaRiver,Garsen,chirps-v3.0.2006.06,45.32841155888031
Tharaka-Nithi,Chuka/Igambang'Ombe,chirps-v3.0.2006.06,18.899951934814453
Tharaka-Nithi,IgembeSouth,chirps-v3.0.2006.06,3.7232813835144043
Tharaka-Nithi,Maara,chirps-v3.0.2006.06,26.197819301060267
Tharaka-Nithi,Tharaka,chirps-v3.0.2006.06,3.702388581775484
TransNzoia,Cherangany,chirps-v3.0.2006.06,71.85810289884868
TransNzoia,Endebess,chirps-v3.0.2006.06,85.78226725260417
TransNzoia,Kiminini,chirps-v3.0.2006.06,95.55636596679688
TransNzoia,Kwanza,chirps-v3.0.2006.06,65.95269775390625
TransNzoia,Saboti,chirps-v3.0.2006.06,92.05028076171875
TransNzoia,unknown4,chirps-v3.0.2006.06,61.74336547851563
Turkana,Loima,chirps-v3.0.2006.06,13.590027048008675
Turkana,TurkanaCentral,chirps-v3.0.2006.06,4.52150761315582
Turkana,TurkanaEast,chirps-v3.0.2006.06,14.17421819930686
Turkana,TurkanaNorth,chirps-v3.0.2006.06,13.111902451565818
Turkana,TurkanaSouth,chirps-v3.0.2006.06,3.050422700379184
Turkana,TurkanaWest,chirps-v3.0.2006.06,38.025323420698925
Turkana,unknown2,chirps-v3.0.2006.06,4.242077397365196
UasinGishu,Ainabkoi,chirps-v3.0.2006.06,140.17710474917763
UasinGishu,Kapseret,chirps-v3.0.2006.06,146.39146728515624
UasinGishu,Kesses,chirps-v3.0.2006.06,141.46276274181548
UasinGishu,Moiben,chirps-v3.0.2006.06,73.36173189603366
UasinGishu,Soy,chirps-v3.0.2006.06,71.8773193359375
UasinGishu,Turbo,chirps-v3.0.2006.06,117.23932291666667
Vihiga,Emuhaya,chirps-v3.0.2006.06,191.2301025390625
Vihiga,Hamisi,chirps-v3.0.2006.06,182.85403878348214
Vihiga,Luanda,chirps-v3.0.2006.06,149.26828002929688
Vihiga,Sabatia,chirps-v3.0.2006.06,191.02728271484375
Vihiga,Vihiga,chirps-v3.0.2006.06,160.71615600585938
Wajir,Eldas,chirps-v3.0.2006.06,0.6411696986148232
Wajir,Tarbaj,chirps-v3.0.2006.06,2.5071502561993926
Wajir,WajirEast,chirps-v3.0.2006.06,1.7220269861355635
Wajir,WajirNorth,chirps-v3.0.2006.06,3.3040440202110988
Wajir,WajirSouth,chirps-v3.0.2006.06,2.106667931560737
Wajir,WajirWest,chirps-v3.0.2006.06,0.8340484619140625
WestPokot,Kacheliba,chirps-v3.0.2006.06,32.49782262731482
WestPokot,Kapenguria,chirps-v3.0.2006.06,48.335286458333336
WestPokot,PokotSouth,chirps-v3.0.2006.06,62.06217115752551
WestPokot,Sigor,chirps-v3.0.2006.06,17.46495722381162
WestPokot,unknown3,chirps-v3.0.2006.06,43.841756184895836
Baringo,805,chirps-v3.0.2006.07,58.01419939313616
Baringo,BaringoCentral,chirps-v3.0.2006.07,107.21414317255434
Baringo,BaringoNorth,chirps-v3.0.2006.07,90.69123120577831
Baringo,BaringoSouth,chirps-v3.0.2006.07,63.812508004610656
Baringo,EldamaRavine,chirps-v3.0.2006.07,63.81890869140625
Baringo,Mogotio,chirps-v3.0.2006.07,62.17558092948718
Baringo,Tiaty,chirps-v3.0.2006.07,77.22531960227273
Bomet,BometCentral,chirps-v3.0.2006.07,37.69855499267578
Bomet,BometEast,chirps-v3.0.2006.07,45.971155340021305
Bomet,Chepalungu,chirps-v3.0.2006.07,38.55231071920956
Bomet,Konoin,chirps-v3.0.2006.07,99.0634765625
Bomet,Sotik,chirps-v3.0.2006.07,42.71132066514757
Bungoma,Bumula,chirps-v3.0.2006.07,110.51996404474431
Bungoma,Kabuchai,chirps-v3.0.2006.07,158.30970764160156
Bungoma,Kanduyi,chirps-v3.0.2006.07,120.14186448317308
Bungoma,Kimilili,chirps-v3.0.2006.07,108.9366943359375
Bungoma,Likuyani,chirps-v3.0.2006.07,120.90597873263889
Bungoma,Lugari,chirps-v3.0.2006.07,153.49369303385416
Bungoma,Mt.Elgon,chirps-v3.0.2006.07,111.18089245211694
Bungoma,Sirisia,chirps-v3.0.2006.07,126.60683186848958
Bungoma,Tongaren,chirps-v3.0.2006.07,133.3877507990057
Bungoma,WebuteWest,chirps-v3.0.2006.07,154.863525390625
Bungoma,WebuyeEast,chirps-v3.0.2006.07,159.73692103794642
Busia,Budalangi,chirps-v3.0.2006.07,35.48553466796875
Busia,Butula,chirps-v3.0.2006.07,112.91255950927734
Busia,Funyula,chirps-v3.0.2006.07,59.2740592956543
Busia,Matayos,chirps-v3.0.2006.07,96.00748697916667
Busia,Nambale,chirps-v3.0.2006.07,102.51408168247768
Busia,TesoNorth,chirps-v3.0.2006.07,101.03431701660156
Busia,TesoSouth,chirps-v3.0.2006.07,80.2453280362216
Elgeyo-Marakwet,KeiyoNorth,chirps-v3.0.2006.07,66.52178955078125
Elgeyo-Marakwet,KeiyoSouth,chirps-v3.0.2006.07,75.38362339564732
Elgeyo-Marakwet,MarakwetEast,chirps-v3.0.2006.07,92.78090256911058
Elgeyo-Marakwet,MarakwetWest,chirps-v3.0.2006.07,99.21535773026316
Embu,Manyatta,chirps-v3.0.2006.07,42.82200622558594
Embu,MbeereNorth,chirps-v3.0.2006.07,5.933401254507212
Embu,MbeereSouth,chirps-v3.0.2006.07,7.2254753960503475
Embu,Runyenjes,chirps-v3.0.2006.07,28.329681396484375
Garissa,Balambala,chirps-v3.0.2006.07,0.8472095001909069
Garissa,Daadab,chirps-v3.0.2006.07,8.608864795918368
Garissa,Fafi,chirps-v3.0.2006.07,26.680594308035715
Garissa,GarissaTownship,chirps-v3.0.2006.07,3.049885940551758
Garissa,Ijara,chirps-v3.0.2006.07,79.8817597002788
Garissa,Lagdera,chirps-v3.0.2006.07,0.06582620908629219
HomaBay,HomaBayTown,chirps-v3.0.2006.07,49.373876953125
HomaBay,KabondoKasipul,chirps-v3.0.2006.07,52.977547781808035
HomaBay,Karachuonyo,chirps-v3.0.2006.07,45.4311767578125
HomaBay,Kasipul,chirps-v3.0.2006.07,39.94074249267578
HomaBay,Mbita,chirps-v3.0.2006.07,49.872230529785156
HomaBay,Ndhiwa,chirps-v3.0.2006.07,39.03272316672585
HomaBay,Rangwe,chirps-v3.0.2006.07,45.581878662109375
HomaBay,Suba,chirps-v3.0.2006.07,39.384880514705884
HomaBay,unknown6,chirps-v3.0.2006.07,57.365380859375
Isiolo,IsioloNorth,chirps-v3.0.2006.07,1.3525681734562875
Isiolo,IsioloSouth,chirps-v3.0.2006.07,1.4337770409859423
Kajiado,KajiadoCentral,chirps-v3.0.2006.07,2.3522563961380762
Kajiado,KajiadoEast,chirps-v3.0.2006.07,0.9550715455221473
Kajiado,KajiadoNorth,chirps-v3.0.2006.07,3.522491455078125
Kajiado,KajiadoSouth,chirps-v3.0.2006.07,2.3123406953218453
Kajiado,KajiadoWest,chirps-v3.0.2006.07,0.9500857104587184
Kakamega,Butere,chirps-v3.0.2006.07,118.8516357421875
Kakamega,Ikolomani,chirps-v3.0.2006.07,134.807861328125
Kakamega,Khwisero,chirps-v3.0.2006.07,113.1280029296875
Kakamega,Lugari,chirps-v3.0.2006.07,182.18106079101562
Kakamega,Lurambi,chirps-v3.0.2006.07,138.2277570452009
Kakamega,Malava,chirps-v3.0.2006.07,170.14583333333334
Kakamega,Matungu,chirps-v3.0.2006.07,110.88188171386719
Kakamega,MumiasEast,chirps-v3.0.2006.07,123.70763142903645
Kakamega,MumiasWest,chirps-v3.0.2006.07,113.856298828125
Kakamega,Navakholo,chirps-v3.0.2006.07,138.2661895751953
Kakamega,Shinyalu,chirps-v3.0.2006.07,158.36763822115384
Kericho,Ainamoi,chirps-v3.0.2006.07,100.745849609375
Kericho,Belgut,chirps-v3.0.2006.07,116.23910319010416
Kericho,Bureti,chirps-v3.0.2006.07,52.03353271484375
Kericho,KipkelionEast,chirps-v3.0.2006.07,103.3210681733631
Kericho,KipkelionWest,chirps-v3.0.2006.07,83.7528963955966
Kericho,Sigowet/Soin,chirps-v3.0.2006.07,53.25470329733456
Kiambu,GatunduNorth,chirps-v3.0.2006.07,39.37842559814453
Kiambu,GatunduSouth,chirps-v3.0.2006.07,32.094970703125
Kiambu,Githunguri,chirps-v3.0.2006.07,25.567913818359376
Kiambu,Juja,chirps-v3.0.2006.07,8.610964965820312
Kiambu,Kabete,chirps-v3.0.2006.07,10.887367248535156
Kiambu,Kiambaa,chirps-v3.0.2006.07,13.179425557454428
Kiambu,Kiambu,chirps-v3.0.2006.07,14.817375183105469
Kiambu,Kikuyu,chirps-v3.0.2006.07,7.060129165649414
Kiambu,Lari,chirps-v3.0.2006.07,28.199959309895835
Kiambu,Limuru,chirps-v3.0.2006.07,15.854339599609375
Kiambu,Ruiru,chirps-v3.0.2006.07,6.383934020996094
Kiambu,ThikaTown,chirps-v3.0.2006.07,5.691585922241211
Kilifi,Ganze,chirps-v3.0.2006.07,34.066390152815934
Kilifi,Kaloleni,chirps-v3.0.2006.07,52.37298583984375
Kilifi,KilifiNorth,chirps-v3.0.2006.07,85.08028666178386
Kilifi,KilifiSouth,chirps-v3.0.2006.07,82.93427734375
Kilifi,Magarini,chirps-v3.0.2006.07,47.88131076388889
Kilifi,Malindi,chirps-v3.0.2006.07,70.3479640794837
Kilifi,Rabai,chirps-v3.0.2006.07,70.58506266276042
Kirinyaga,Gichugu,chirps-v3.0.2006.07,66.14865451388889
Kirinyaga,KirinyagaCentral,chirps-v3.0.2006.07,64.49909803602431
Kirinyaga,Mwea,chirps-v3.0.2006.07,15.382407294379341
Kirinyaga,Ndia,chirps-v3.0.2006.07,38.382781982421875
Kisii,Bobasi,chirps-v3.0.2006.07,53.13110860188802
Kisii,BomachogeBorabu,chirps-v3.0.2006.07,56.56682205200195
Kisii,BomachogeChache,chirps-v3.0.2006.07,60.34691874186198
Kisii,Bonchari,chirps-v3.0.2006.07,58.2071787516276
Kisii,KitutuChacheNorth,chirps-v3.0.2006.07,56.96857452392578
Kisii,KitutuChacheSouth,chirps-v3.0.2006.07,50.784271240234375
Kisii,NyaribariChache,chirps-v3.0.2006.07,56.76278076171875
Kisii,NyaribariMasaba,chirps-v3.0.2006.07,47.543253580729164
Kisii,SouthMugirango,chirps-v3.0.2006.07,58.58024766710069
Kisumu,KisumuCentral,chirps-v3.0.2006.07,46.54763412475586
Kisumu,KisumuEast,chirps-v3.0.2006.07,47.00975799560547
Kisumu,KisumuWest,chirps-v3.0.2006.07,66.90267944335938
Kisumu,Muhoroni,chirps-v3.0.2006.07,59.14564514160156
Kisumu,Nyakach,chirps-v3.0.2006.07,42.79908336292613
Kisumu,Nyando,chirps-v3.0.2006.07,42.54243870785362
Kisumu,Seme,chirps-v3.0.2006.07,80.56141880580357
Kitui,KituiCentral,chirps-v3.0.2006.07,4.0250195821126304
Kitui,KituiEast,chirps-v3.0.2006.07,3.6568502438296178
Kitui,KituiRural,chirps-v3.0.2006.07,2.1222273393110798
Kitui,KituiSouth,chirps-v3.0.2006.07,5.996391425075301
Kitui,KituiWest,chirps-v3.0.2006.07,3.664692833310082
Kitui,MwingiCentral,chirps-v3.0.2006.07,4.225181429993873
Kitui,MwingiNorth,chirps-v3.0.2006.07,3.5461528827617697
Kitui,MwingiWest,chirps-v3.0.2006.07,3.589970906575521
Kwale,Kinango,chirps-v3.0.2006.07,32.51413918711656
Kwale,Lungalunga,chirps-v3.0.2006.07,53.32138380363806
Kwale,Matuga,chirps-v3.0.2006.07,76.7410888671875
Kwale,Msambweni,chirps-v3.0.2006.07,96.29414876302083
Laikipia,LaikipiaEast,chirps-v3.0.2006.07,49.43657337535512
Laikipia,LaikipiaNorth,chirps-v3.0.2006.07,42.79288689938584
Laikipia,LaikipiaWest,chirps-v3.0.2006.07,73.87479610233517
Lamu,LamuEast,chirps-v3.0.2006.07,104.56437076430723
Lamu,LamuWest,chirps-v3.0.2006.07,118.29807019589552
Machakos,Kangundo,chirps-v3.0.2006.07,3.170355796813965
Machakos,Kathiani,chirps-v3.0.2006.07,3.2639541625976562
Machakos,MachakosTown,chirps-v3.0.2006.07,2.4510098625631893
Machakos,Masinga,chirps-v3.0.2006.07,3.8575286865234375
Machakos,Matungulu,chirps-v3.0.2006.07,2.8643029865465666
Machakos,Mavoko,chirps-v3.0.2006.07,2.0831844011942544
Machakos,Mwala,chirps-v3.0.2006.07,3.5051236833844865
Machakos,unknown7,chirps-v3.0.2006.07,0.917077382405599
Machakos,Yatta,chirps-v3.0.2006.07,2.9865650850183822
Makueni,Kaiti,chirps-v3.0.2006.07,5.994871012369791
Makueni,KibweziEast,chirps-v3.0.2006.07,6.838877627724095
Makueni,KibweziWest,chirps-v3.0.2006.07,2.9989353724888392
Makueni,Kilome,chirps-v3.0.2006.07,2.1657393082328467
Makueni,Makueni,chirps-v3.0.2006.07,2.916753133138021
Makueni,Mbooni,chirps-v3.0.2006.07,4.379468100411551
Mandera,Banissa,chirps-v3.0.2006.07,2.7519342041015626
Mandera,Lafey,chirps-v3.0.2006.07,3.3557881270304764
Mandera,ManderaEast,chirps-v3.0.2006.07,2.4952991803487143
Mandera,ManderaNorth,chirps-v3.0.2006.07,3.1524092125769108
Mandera,ManderaSouth,chirps-v3.0.2006.07,4.338950052748632
Mandera,ManderaWest,chirps-v3.0.2006.07,3.654831937687126
Mandera,unknown1,chirps-v3.0.2006.07,3.3361985948350696
Marsabit,Laisamis,chirps-v3.0.2006.07,6.738284996403452
Marsabit,Moyale,chirps-v3.0.2006.07,5.96218759798286
Marsabit,NorthHorr,chirps-v3.0.2006.07,6.210881102773556
Marsabit,Saku,chirps-v3.0.2006.07,3.8837329640108
Meru,Buuri,chirps-v3.0.2006.07,22.637676164215687
Meru,CentralImenti,chirps-v3.0.2006.07,9.675597127278646
Meru,IgembeCentral,chirps-v3.0.2006.07,10.547900164568865
Meru,IgembeNorth,chirps-v3.0.2006.07,8.764339870876736
Meru,IgembeSouth,chirps-v3.0.2006.07,8.644749755859374
Meru,NorthImenti,chirps-v3.0.2006.07,5.9355824788411455
Meru,SouthImenti,chirps-v3.0.2006.07,16.303082917865954
Meru,TiganiaEast,chirps-v3.0.2006.07,6.115427477606412
Meru,TiganiaWest,chirps-v3.0.2006.07,4.84745961969549
Meru,unknown5,chirps-v3.0.2006.07,6.092622756958008
Migori,Awendo,chirps-v3.0.2006.07,52.97840033637153
Migori,KuriaEast,chirps-v3.0.2006.07,60.476898193359375
Migori,KuriaWest,chirps-v3.0.2006.07,51.77403675426137
Migori,Nyatike,chirps-v3.0.2006.07,29.313616071428573
Migori,Rongo,chirps-v3.0.2006.07,55.9359130859375
Migori,SunaEast,chirps-v3.0.2006.07,55.77252197265625
Migori,SunaWest,chirps-v3.0.2006.07,59.21898057725694
Migori,Uriri,chirps-v3.0.2006.07,49.9254404703776
Mombasa,Changamwe,chirps-v3.0.2006.07,76.18293762207031
Mombasa,Jomvu,chirps-v3.0.2006.07,60.61037063598633
Mombasa,Kisauni,chirps-v3.0.2006.07,80.83405151367188
Mombasa,Likoni,chirps-v3.0.2006.07,82.98175048828125
Mombasa,Mvita,chirps-v3.0.2006.07,88.89668273925781
Mombasa,Nyali,chirps-v3.0.2006.07,89.26008605957031
Murang'a,Gatanga,chirps-v3.0.2006.07,30.78119574652778
Murang'a,Kandara,chirps-v3.0.2006.07,22.30084010532924
Murang'a,Kangema,chirps-v3.0.2006.07,80.51732720269098
Murang'a,Kigumo,chirps-v3.0.2006.07,54.28724254261363
Murang'a,Kiharu,chirps-v3.0.2006.07,35.19090053013393
Murang'a,Maragwa,chirps-v3.0.2006.07,11.11216299874442
Murang'a,Mathioya,chirps-v3.0.2006.07,89.34269205729167
Nairobi,DagorettiNorth,chirps-v3.0.2006.07,5.8663763999938965
Nairobi,DagorettiSouth,chirps-v3.0.2006.07,6.161933898925781
Nairobi,EmbakasiCentral,chirps-v3.0.2006.07,
Nairobi,EmbakasiEast,chirps-v3.0.2006.07,5.104619979858398
Nairobi,EmbakasiNorth,chirps-v3.0.2006.07,
Nairobi,EmbakasiSouth,chirps-v3.0.2006.07,4.553790092468262
Nairobi,EmbakasiWest,chirps-v3.0.2006.07,7.4525957107543945
Nairobi,Kamukunji,chirps-v3.0.2006.07,
Nairobi,Kasarani,chirps-v3.0.2006.07,5.862377548217774
Nairobi,Kibra,chirps-v3.0.2006.07,
Nairobi,Langata,chirps-v3.0.2006.07,3.9993395805358887
Nairobi,Makadara,chirps-v3.0.2006.07,
Nairobi,Mathare,chirps-v3.0.2006.07,
Nairobi,Roysambu,chirps-v3.0.2006.07,10.474002838134766
Nairobi,Ruaraka,chirps-v3.0.2006.07,
Nairobi,Starehe,chirps-v3.0.2006.07,6.878681182861328
Nairobi,Westlands,chirps-v3.0.2006.07,8.139705657958984
Nakuru,Bahati,chirps-v3.0.2006.07,53.90400390625
Nakuru,Gilgil,chirps-v3.0.2006.07,57.582589285714285
Nakuru,KuresoiNorth,chirps-v3.0.2006.07,108.251171875
Nakuru,KuresoiSouth,chirps-v3.0.2006.07,102.42863195082721
Nakuru,Molo,chirps-v3.0.2006.07,107.29217122395833
Nakuru,Naivasha,chirps-v3.0.2006.07,32.82903517338268
Nakuru,NakuruTownEast,chirps-v3.0.2006.07,60.48189697265625
Nakuru,NakuruTownWest,chirps-v3.0.2006.07,45.66448465983073
Nakuru,Njoro,chirps-v3.0.2006.07,88.0123291015625
Nakuru,Rongai,chirps-v3.0.2006.07,53.374044979319855
Nakuru,Subukia,chirps-v3.0.2006.07,56.073297119140626
Nandi,Aldai,chirps-v3.0.2006.07,114.59393717447917
Nandi,Chesumei,chirps-v3.0.2006.07,122.11576080322266
Nandi,Emgwen,chirps-v3.0.2006.07,131.8255282315341
Nandi,Mosop,chirps-v3.0.2006.07,132.46888563368054
Nandi,NandiHills,chirps-v3.0.2006.07,133.56610107421875
Nandi,Tinderet,chirps-v3.0.2006.07,108.24534776475694
Narok,EmuruaDikirr,chirps-v3.0.2006.07,43.08675537109375
Narok,Kilgoris,chirps-v3.0.2006.07,56.113691165123456
Narok,NarokEast,chirps-v3.0.2006.07,10.369069225383255
Narok,NarokNorth,chirps-v3.0.2006.07,115.22165723778735
Narok,NarokSouth,chirps-v3.0.2006.07,37.55469304865057
Narok,NarokWest,chirps-v3.0.2006.07,46.533565221207866
Nyamira,Borabu,chirps-v3.0.2006.07,56.80335235595703
Nyamira,KitutuMasaba,chirps-v3.0.2006.07,58.19611273871528
Nyamira,NorthMugirango,chirps-v3.0.2006.07,57.23683166503906
Nyamira,WestMugirango,chirps-v3.0.2006.07,59.50568135579427
Nyandarua,Kinangop,chirps-v3.0.2006.07,79.84282977764423
Nyandarua,Kipipiri,chirps-v3.0.2006.07,113.0556640625
Nyandarua,Ndaragwa,chirps-v3.0.2006.07,95.5290996844952
Nyandarua,OlJorok,chirps-v3.0.2006.07,77.52255249023438
Nyandarua,OlKalou,chirps-v3.0.2006.07,98.66893174913194
Nyeri,Kieni,chirps-v3.0.2006.07,46.81182361039959
Nyeri,Mathira,chirps-v3.0.2006.07,34.0774658203125
Nyeri,Mukurweini,chirps-v3.0.2006.07,39.5560048421224
Nyeri,NyeriTown,chirps-v3.0.2006.07,32.137368774414064
Nyeri,Othaya,chirps-v3.0.2006.07,79.38503196022727
Nyeri,Tetu,chirps-v3.0.2006.07,83.06455485026042
