time,precipitation_sum (mm),,,,,town
15/11/2023,8.1,,,,,Nairobi
16/11/2023,8.9,,,,,Nairobi
17/11/2023,5.2,,,,,Nairobi
18/11/2023,3.6,,,,,Nairobi
19/11/2023,2.9,,,,,Nairobi
20/11/2023,3.1,,,,,Nairobi
21/11/2023,7.2,,,,,Nairobi
22/11/2023,18.2,,,,,Nairobi
23/11/2023,4.5,,,,,Nairobi
24/11/2023,8.2,,,,,Nairobi
25/11/2023,12.8,,,,,Nairobi
26/11/2023,4.9,,,,,Nairobi
27/11/2023,0.6,,,,,Nairobi
28/11/2023,0.2,,,,,Nairobi
29/11/2023,0.1,,,,,Nairobi
30/11/2023,1,,,,,Nairobi
01/12/2023,0,,,,,Nairobi
02/12/2023,0.4,,,,,Nairobi
03/12/2023,1.4,,,,,Nairobi
04/12/2023,1.6,,,,,Nairobi
05/12/2023,0.9,,,,,Nairobi
06/12/2023,0.1,,,,,Nairobi
07/12/2023,0,,,,,Nairobi
08/12/2023,0,,,,,Nairobi
09/12/2023,0,,,,,Nairobi
10/12/2023,1.5,,,,,Nairobi
11/12/2023,2.3,,,,,Nairobi
12/12/2023,1.2,,,,,Nairobi
13/12/2023,1.9,,,,,Nairobi
14/12/2023,1.8,,,,,Nairobi
15/12/2023,3,,,,,Nairobi
16/12/2023,3.7,,,,,Nairobi
17/12/2023,0.9,,,,,Nairobi
18/12/2023,1.7,,,,,Nairobi
19/12/2023,0.2,,,,,Nairobi
20/12/2023,0.8,,,,,Nairobi
21/12/2023,0.7,,,,,Nairobi
22/12/2023,0.4,,,,,Nairobi
23/12/2023,1.1,,,,,Nairobi
24/12/2023,0.9,,,,,Nairobi
25/12/2023,1.5,,,,,Nairobi
26/12/2023,2.4,,,,,Nairobi
27/12/2023,0.1,,,,,Nairobi
28/12/2023,0,,,,,Nairobi
29/12/2023,1.8,,,,,Nairobi
30/12/2023,2.8,,,,,Nairobi
31/12/2023,1.1,,,,,Nairobi
01/01/2024,0.8,,,,,Nairobi
02/01/2024,1.6,,,,,Nairobi
03/01/2024,1.7,,,,,Nairobi
04/01/2024,0.4,,,,,Nairobi
05/01/2024,7.6,,,,,Nairobi
06/01/2024,1.4,,,,,Nairobi
07/01/2024,9.9,,,,,Nairobi
08/01/2024,0.3,,,,,Nairobi
09/01/2024,0.5,,,,,Nairobi
10/01/2024,2.5,,,,,Nairobi
11/01/2024,1.4,,,,,Nairobi
12/01/2024,1.3,,,,,Nairobi
13/01/2024,3.6,,,,,Nairobi
14/01/2024,12,,,,,Nairobi
15/01/2024,1,,,,,Nairobi
16/01/2024,1.7,,,,,Nairobi
17/01/2024,2.7,,,,,Nairobi
18/01/2024,9.8,,,,,Nairobi
19/01/2024,4.3,,,,,Nairobi
20/01/2024,10.1,,,,,Nairobi
21/01/2024,4,,,,,Nairobi
22/01/2024,0.4,,,,,Nairobi
23/01/2024,0,,,,,Nairobi
24/01/2024,0,,,,,Nairobi
25/01/2024,0.3,,,,,Nairobi
26/01/2024,0.6,,,,,Nairobi
27/01/2024,1.5,,,,,Nairobi
28/01/2024,0.7,,,,,Nairobi
29/01/2024,0.1,,,,,Nairobi
30/01/2024,0.2,,,,,Nairobi
31/01/2024,0.5,,,,,Nairobi
01/02/2024,0.3,,,,,Nairobi
02/02/2024,0,,,,,Nairobi
03/02/2024,0.2,,,,,Nairobi
04/02/2024,0.4,,,,,Nairobi
05/02/2024,0.1,,,,,Nairobi
06/02/2024,0,,,,,Nairobi
07/02/2024,0.2,,,,,Nairobi
08/02/2024,0.6,,,,,Nairobi
09/02/2024,0,,,,,Nairobi
10/02/2024,0.4,,,,,Nairobi
11/02/2024,0,,,,,Nairobi
12/02/2024,0,,,,,Nairobi
13/02/2024,0,,,,,Nairobi
14/02/2024,0,,,,,Nairobi
15/02/2024,0,,,,,Nairobi
16/02/2024,0,,,,,Nairobi
17/02/2024,0.3,,,,,Nairobi
18/02/2024,0,,,,,Nairobi
19/02/2024,0,,,,,Nairobi
20/02/2024,1.6,,,,,Nairobi
21/02/2024,1.1,,,,,Nairobi
22/02/2024,0,,,,,Nairobi
23/02/2024,0.8,,,,,Nairobi
24/02/2024,15.6,,,,,Nairobi
25/02/2024,0.1,,,,,Nairobi
26/02/2024,2.8,,,,,Nairobi
27/02/2024,2,,,,,Nairobi
28/02/2024,1.2,,,,,Nairobi
29/02/2024,0.1,,,,,Nairobi
01/03/2024,0,,,,,Nairobi
02/03/2024,0,,,,,Nairobi
03/03/2024,0,,,,,Nairobi
04/03/2024,0.7,,,,,Nairobi
05/03/2024,0.9,,,,,Nairobi
06/03/2024,0.3,,,,,Nairobi
07/03/2024,0.6,,,,,Nairobi
08/03/2024,0,,,,,Nairobi
09/03/2024,0.2,,,,,Nairobi
10/03/2024,0.4,,,,,Nairobi
11/03/2024,0,,,,,Nairobi
12/03/2024,0,,,,,Nairobi
13/03/2024,0,,,,,Nairobi
14/03/2024,0,,,,,Nairobi
15/03/2024,0.1,,,,,Nairobi
16/03/2024,0,,,,,Nairobi
17/03/2024,0,,,,,Nairobi
18/03/2024,0.1,,,,,Nairobi
19/03/2024,0.6,,,,,Nairobi
20/03/2024,0,,,,,Nairobi
21/03/2024,0,,,,,Nairobi
22/03/2024,0.2,,,,,Nairobi
23/03/2024,0.4,,,,,Nairobi
24/03/2024,2.3,,,,,Nairobi
25/03/2024,5.6,,,,,Nairobi
26/03/2024,4,,,,,Nairobi
27/03/2024,3.7,,,,,Nairobi
28/03/2024,1.2,,,,,Nairobi
29/03/2024,0.7,,,,,Nairobi
30/03/2024,4.4,,,,,Nairobi
31/03/2024,9.1,,,,,Nairobi
01/04/2024,2.7,,,,,Nairobi
02/04/2024,0.8,,,,,Nairobi
03/04/2024,5.2,,,,,Nairobi
04/04/2024,3,,,,,Nairobi
05/04/2024,9.9,,,,,Nairobi
06/04/2024,14.2,,,,,Nairobi
07/04/2024,2.6,,,,,Nairobi
08/04/2024,3.6,,,,,Nairobi
09/04/2024,3.3,,,,,Nairobi
10/04/2024,0.7,,,,,Nairobi
11/04/2024,0.8,,,,,Nairobi
12/04/2024,3.5,,,,,Nairobi
13/04/2024,6.7,,,,,Nairobi
14/04/2024,9.2,,,,,Nairobi
15/04/2024,2.8,,,,,Nairobi
16/04/2024,0.2,,,,,Nairobi
17/04/2024,0.8,,,,,Nairobi
18/04/2024,3.1,,,,,Nairobi
19/04/2024,1.8,,,,,Nairobi
20/04/2024,1.1,,,,,Nairobi
21/04/2024,1.8,,,,,Nairobi
22/04/2024,7.9,,,,,Nairobi
23/04/2024,6.3,,,,,Nairobi
24/04/2024,14.4,,,,,Nairobi
25/04/2024,9.8,,,,,Nairobi
26/04/2024,28.9,,,,,Nairobi
27/04/2024,13.4,,,,,Nairobi
28/04/2024,15.7,,,,,Nairobi
29/04/2024,1.8,,,,,Nairobi
30/04/2024,1.8,,,,,Nairobi
01/05/2024,11.9,,,,,Nairobi
02/05/2024,7,,,,,Nairobi
03/05/2024,4.5,,,,,Nairobi
04/05/2024,0.6,,,,,Nairobi
05/05/2024,5.1,,,,,Nairobi
06/05/2024,0.7,,,,,Nairobi
07/05/2024,9.2,,,,,Nairobi
08/05/2024,6.6,,,,,Nairobi
09/05/2024,2,,,,,Nairobi
10/05/2024,5.4,,,,,Nairobi
11/05/2024,0.9,,,,,Nairobi
12/05/2024,2,,,,,Nairobi
13/05/2024,0.1,,,,,Nairobi
14/05/2024,0.1,,,,,Nairobi
15/05/2024,0.3,,,,,Nairobi
16/05/2024,2.5,,,,,Nairobi
17/05/2024,0.2,,,,,Nairobi
18/05/2024,0.1,,,,,Nairobi
19/05/2024,2.3,,,,,Nairobi
20/05/2024,5.4,,,,,Nairobi
21/05/2024,1.6,,,,,Nairobi
22/05/2024,1.7,,,,,Nairobi
23/05/2024,5.3,,,,,Nairobi
24/05/2024,1.5,,,,,Nairobi
25/05/2024,1.8,,,,,Nairobi
26/05/2024,0.5,,,,,Nairobi
27/05/2024,0.1,,,,,Nairobi
28/05/2024,0,,,,,Nairobi
29/05/2024,0.1,,,,,Nairobi
30/05/2024,0.1,,,,,Nairobi
31/05/2024,0.2,,,,,Nairobi
01/06/2024,0.2,,,,,Nairobi
02/06/2024,0,,,,,Nairobi
03/06/2024,0,,,,,Nairobi
04/06/2024,6.6,,,,,Nairobi
05/06/2024,0,,,,,Nairobi
06/06/2024,0.1,,,,,Nairobi
07/06/2024,0.8,,,,,Nairobi
08/06/2024,1.5,,,,,Nairobi
09/06/2024,0.1,,,,,Nairobi
10/06/2024,1.8,,,,,Nairobi
11/06/2024,0.6,,,,,Nairobi
12/06/2024,0.2,,,,,Nairobi
13/06/2024,0,,,,,Nairobi
14/06/2024,0,,,,,Nairobi
15/06/2024,0.7,,,,,Nairobi
16/06/2024,0,,,,,Nairobi
17/06/2024,0,,,,,Nairobi
18/06/2024,0,,,,,Nairobi
19/06/2024,1.7,,,,,Nairobi
20/06/2024,6.3,,,,,Nairobi
21/06/2024,4.3,,,,,Nairobi
22/06/2024,0.1,,,,,Nairobi
23/06/2024,0,,,,,Nairobi
24/06/2024,0,,,,,Nairobi
25/06/2024,0,,,,,Nairobi
26/06/2024,0,,,,,Nairobi
27/06/2024,0.7,,,,,Nairobi
28/06/2024,0,,,,,Nairobi
29/06/2024,0,,,,,Nairobi
30/06/2024,0,,,,,Nairobi
01/07/2024,0,,,,,Nairobi
02/07/2024,0,,,,,Nairobi
03/07/2024,0,,,,,Nairobi
04/07/2024,0,,,,,Nairobi
05/07/2024,0,,,,,Nairobi
06/07/2024,9.9,,,,,Nairobi
07/07/2024,17.6,,,,,Nairobi
08/07/2024,6.4,,,,,Nairobi
09/07/2024,10.4,,,,,Nairobi
10/07/2024,0.6,,,,,Nairobi
11/07/2024,0,,,,,Nairobi
12/07/2024,0.1,,,,,Nairobi
13/07/2024,0.4,,,,,Nairobi
14/07/2024,0,,,,,Nairobi
15/07/2024,0,,,,,Nairobi
16/07/2024,1.2,,,,,Nairobi
17/07/2024,1,,,,,Nairobi
18/07/2024,0.3,,,,,Nairobi
19/07/2024,0.1,,,,,Nairobi
20/07/2024,0,,,,,Nairobi
21/07/2024,0.9,,,,,Nairobi
22/07/2024,0,,,,,Nairobi
23/07/2024,0,,,,,Nairobi
24/07/2024,0,,,,,Nairobi
25/07/2024,0.6,,,,,Nairobi
26/07/2024,1.6,,,,,Nairobi
27/07/2024,0.2,,,,,Nairobi
28/07/2024,0.2,,,,,Nairobi
29/07/2024,0,,,,,Nairobi
30/07/2024,0,,,,,Nairobi
31/07/2024,0.3,,,,,Nairobi
01/08/2024,0,,,,,Nairobi
02/08/2024,0,,,,,Nairobi
03/08/2024,0,,,,,Nairobi
04/08/2024,0.5,,,,,Nairobi
05/08/2024,0,,,,,Nairobi
06/08/2024,0.5,,,,,Nairobi
07/08/2024,0.1,,,,,Nairobi
08/08/2024,1.6,,,,,Nairobi
09/08/2024,1.3,,,,,Nairobi
10/08/2024,0.4,,,,,Nairobi
11/08/2024,0.4,,,,,Nairobi
12/08/2024,0.1,,,,,Nairobi
13/08/2024,0.1,,,,,Nairobi
14/08/2024,0,,,,,Nairobi
15/08/2024,0.7,,,,,Nairobi
16/08/2024,1.1,,,,,Nairobi
17/08/2024,0,,,,,Nairobi
18/08/2024,0.2,,,,,Nairobi
19/08/2024,0,,,,,Nairobi
20/08/2024,0,,,,,Nairobi
21/08/2024,0.1,,,,,Nairobi
22/08/2024,0.2,,,,,Nairobi
23/08/2024,0,,,,,Nairobi
24/08/2024,0.3,,,,,Nairobi
25/08/2024,2.1,,,,,Nairobi
26/08/2024,0,,,,,Nairobi
27/08/2024,1.6,,,,,Nairobi
28/08/2024,2.5,,,,,Nairobi
29/08/2024,1.7,,,,,Nairobi
30/08/2024,0.3,,,,,Nairobi
31/08/2024,0,,,,,Nairobi
01/09/2024,0.3,,,,,Nairobi
02/09/2024,0,,,,,Nairobi
03/09/2024,0.9,,,,,Nairobi
04/09/2024,2.7,,,,,Nairobi
05/09/2024,0.1,,,,,Nairobi
06/09/2024,5,,,,,Nairobi
07/09/2024,0,,,,,Nairobi
08/09/2024,0,,,,,Nairobi
09/09/2024,0,,,,,Nairobi
10/09/2024,0.1,,,,,Nairobi
11/09/2024,0,,,,,Nairobi
12/09/2024,0,,,,,Nairobi
13/09/2024,0.2,,,,,Nairobi
14/09/2024,0,,,,,Nairobi
15/09/2024,0,,,,,Nairobi
16/09/2024,0.2,,,,,Nairobi
17/09/2024,0,,,,,Nairobi
18/09/2024,0,,,,,Nairobi
19/09/2024,0,,,,,Nairobi
20/09/2024,0.3,,,,,Nairobi
21/09/2024,0.1,,,,,Nairobi
22/09/2024,0.1,,,,,Nairobi
23/09/2024,0.1,,,,,Nairobi
24/09/2024,0,,,,,Nairobi
25/09/2024,0,,,,,Nairobi
26/09/2024,0.2,,,,,Nairobi
27/09/2024,0.4,,,,,Nairobi
28/09/2024,0.6,,,,,Nairobi
29/09/2024,2.8,,,,,Nairobi
30/09/2024,8,,,,,Nairobi
01/10/2024,0.1,,,,,Nairobi
02/10/2024,1.1,,,,,Nairobi
03/10/2024,1,,,,,Nairobi
04/10/2024,0,,,,,Nairobi
05/10/2024,1.6,,,,,Nairobi
06/10/2024,1.3,,,,,Nairobi
07/10/2024,1.1,,,,,Nairobi
08/10/2024,0.5,,,,,Nairobi
09/10/2024,0.1,,,,,Nairobi
10/10/2024,0,,,,,Nairobi
11/10/2024,0.5,,,,,Nairobi
12/10/2024,1,,,,,Nairobi
13/10/2024,8.1,,,,,Nairobi
14/10/2024,0.1,,,,,Nairobi
15/10/2024,0.3,,,,,Nairobi
16/10/2024,0.5,,,,,Nairobi
17/10/2024,0,,,,,Nairobi
18/10/2024,4.8,,,,,Nairobi
19/10/2024,5.3,,,,,Nairobi
20/10/2024,6,,,,,Nairobi
21/10/2024,0.2,,,,,Nairobi
22/10/2024,0.3,,,,,Nairobi
23/10/2024,0.3,,,,,Nairobi
24/10/2024,0.3,,,,,Nairobi
25/10/2024,0.2,,,,,Nairobi
26/10/2024,0,,,,,Nairobi
27/10/2024,0.7,,,,,Nairobi
28/10/2024,0,,,,,Nairobi
29/10/2024,0,,,,,Nairobi
30/10/2024,0,,,,,Nairobi
31/10/2024,0,,,,,Nairobi
01/11/2024,1.8,,,,,Nairobi
02/11/2024,0,,,,,Nairobi
03/11/2024,0.2,,,,,Nairobi
04/11/2024,0,,,,,Nairobi
05/11/2024,3.6,,,,,Nairobi
06/11/2024,2,,,,,Nairobi
07/11/2024,5.1,,,,,Nairobi
08/11/2024,5.1,,,,,Nairobi
09/11/2024,1.3,,,,,Nairobi
10/11/2024,1.8,,,,,Nairobi
11/11/2024,9.8,,,,,Nairobi
12/11/2024,0.2,,,,,Nairobi
13/11/2024,2.8,,,,,Nairobi
14/11/2024,7.9,,,,,Nairobi
15/11/2024,7.2,,,,,Nairobi
16/11/2024,12,,,,,Nairobi
17/11/2024,1.3,,,,,Nairobi
18/11/2024,0.6,,,,,Nairobi
19/11/2024,1.7,,,,,Nairobi
20/11/2024,2.2,,,,,Nairobi
21/11/2024,6.7,,,,,Nairobi
22/11/2024,2.5,,,,,Nairobi
23/11/2024,1.6,,,,,Nairobi
24/11/2024,19.9,,,,,Nairobi
25/11/2024,21.2,,,,,Nairobi
26/11/2024,2,,,,,Nairobi
27/11/2024,3.2,,,,,Nairobi
28/11/2024,4.4,,,,,Nairobi
29/11/2024,0.4,,,,,Nairobi
30/11/2024,0.5,,,,,Nairobi
01/12/2024,12.2,,,,,Nairobi
02/12/2024,1.2,,,,,Nairobi
03/12/2024,4.2,,,,,Nairobi
04/12/2024,0.4,,,,,Nairobi
05/12/2024,0.2,,,,,Nairobi
06/12/2024,0.3,,,,,Nairobi
07/12/2024,0.6,,,,,Nairobi
08/12/2024,0.2,,,,,Nairobi
09/12/2024,0.5,,,,,Nairobi
10/12/2024,2.1,,,,,Nairobi
11/12/2024,2.2,,,,,Nairobi
12/12/2024,1.7,,,,,Nairobi
13/12/2024,0.3,,,,,Nairobi
14/12/2024,0,,,,,Nairobi
15/12/2024,1.2,,,,,Nairobi
16/12/2024,1.9,,,,,Nairobi
17/12/2024,1.3,,,,,Nairobi
18/12/2024,1.1,,,,,Nairobi
19/12/2024,5.1,,,,,Nairobi
20/12/2024,5.6,,,,,Nairobi
21/12/2024,7.8,,,,,Nairobi
22/12/2024,3.1,,,,,Nairobi
23/12/2024,3.3,,,,,Nairobi
24/12/2024,6.9,,,,,Nairobi
25/12/2024,4.8,,,,,Nairobi
26/12/2024,1.9,,,,,Nairobi
27/12/2024,0.3,,,,,Nairobi
28/12/2024,0.4,,,,,Nairobi
29/12/2024,0,,,,,Nairobi
30/12/2024,0,,,,,Nairobi
31/12/2024,0.6,,,,,Nairobi
01/01/2022,1.2,,,,,Mombasa
02/01/2022,0.6,,,,,Mombasa
03/01/2022,0.5,,,,,Mombasa
04/01/2022,0.2,,,,,Mombasa
05/01/2022,0.1,,,,,Mombasa
06/01/2022,0.3,,,,,Mombasa
07/01/2022,1,,,,,Mombasa
08/01/2022,0.2,,,,,Mombasa
09/01/2022,0.8,,,,,Mombasa
10/01/2022,0.5,,,,,Mombasa
11/01/2022,1.1,,,,,Mombasa
12/01/2022,0.7,,,,,Mombasa
13/01/2022,0,,,,,Mombasa
14/01/2022,0,,,,,Mombasa
15/01/2022,0,,,,,Mombasa
16/01/2022,0,,,,,Mombasa
17/01/2022,0,,,,,Mombasa
18/01/2022,0.8,,,,,Mombasa
19/01/2022,4.3,,,,,Mombasa
20/01/2022,0.2,,,,,Mombasa
21/01/2022,0,,,,,Mombasa
22/01/2022,0,,,,,Mombasa
23/01/2022,0.4,,,,,Mombasa
24/01/2022,0,,,,,Mombasa
25/01/2022,0,,,,,Mombasa
26/01/2022,0.5,,,,,Mombasa
27/01/2022,0.8,,,,,Mombasa
28/01/2022,0,,,,,Mombasa
29/01/2022,0,,,,,Mombasa
30/01/2022,0.1,,,,,Mombasa
31/01/2022,0.6,,,,,Mombasa
01/02/2022,0.1,,,,,Mombasa
02/02/2022,0.1,,,,,Mombasa
03/02/2022,1.7,,,,,Mombasa
04/02/2022,0.6,,,,,Mombasa
05/02/2022,0,,,,,Mombasa
06/02/2022,0,,,,,Mombasa
07/02/2022,0,,,,,Mombasa
08/02/2022,0.1,,,,,Mombasa
09/02/2022,0,,,,,Mombasa
10/02/2022,1.2,,,,,Mombasa
11/02/2022,0.1,,,,,Mombasa
12/02/2022,0.2,,,,,Mombasa
13/02/2022,0.1,,,,,Mombasa
14/02/2022,0,,,,,Mombasa
15/02/2022,0,,,,,Mombasa
16/02/2022,0,,,,,Mombasa
17/02/2022,0,,,,,Mombasa
18/02/2022,0,,,,,Mombasa
19/02/2022,0,,,,,Mombasa
20/02/2022,0,,,,,Mombasa
21/02/2022,0,,,,,Mombasa
22/02/2022,0.1,,,,,Mombasa
23/02/2022,0.2,,,,,Mombasa
24/02/2022,1.1,,,,,Mombasa
25/02/2022,1.3,,,,,Mombasa
26/02/2022,0,,,,,Mombasa
27/02/2022,0.2,,,,,Mombasa
28/02/2022,0.4,,,,,Mombasa
01/03/2022,0,,,,,Mombasa
02/03/2022,0.6,,,,,Mombasa
03/03/2022,0.5,,,,,Mombasa
04/03/2022,0,,,,,Mombasa
05/03/2022,0.3,,,,,Mombasa
06/03/2022,0.4,,,,,Mombasa
07/03/2022,0.3,,,,,Mombasa
08/03/2022,0.4,,,,,Mombasa
09/03/2022,1.6,,,,,Mombasa
10/03/2022,0.8,,,,,Mombasa
11/03/2022,0,,,,,Mombasa
12/03/2022,0.2,,,,,Mombasa
13/03/2022,0,,,,,Mombasa
14/03/2022,0,,,,,Mombasa
15/03/2022,0,,,,,Mombasa
16/03/2022,0,,,,,Mombasa
17/03/2022,0.1,,,,,Mombasa
18/03/2022,0.1,,,,,Mombasa
19/03/2022,0.1,,,,,Mombasa
20/03/2022,0,,,,,Mombasa
21/03/2022,0,,,,,Mombasa
22/03/2022,0.3,,,,,Mombasa
23/03/2022,2,,,,,Mombasa
24/03/2022,2.2,,,,,Mombasa
25/03/2022,0.2,,,,,Mombasa
26/03/2022,0.2,,,,,Mombasa
27/03/2022,0.8,,,,,Mombasa
28/03/2022,1,,,,,Mombasa
29/03/2022,2.5,,,,,Mombasa
30/03/2022,2.8,,,,,Mombasa
31/03/2022,4.8,,,,,Mombasa
01/04/2022,0.9,,,,,Mombasa
02/04/2022,1.1,,,,,Mombasa
03/04/2022,1.4,,,,,Mombasa
04/04/2022,2,,,,,Mombasa
05/04/2022,0.1,,,,,Mombasa
06/04/2022,0.4,,,,,Mombasa
07/04/2022,0.2,,,,,Mombasa
08/04/2022,0.3,,,,,Mombasa
09/04/2022,1.9,,,,,Mombasa
10/04/2022,2.5,,,,,Mombasa
11/04/2022,3.2,,,,,Mombasa
12/04/2022,9.9,,,,,Mombasa
13/04/2022,3.8,,,,,Mombasa
14/04/2022,4.8,,,,,Mombasa
15/04/2022,6.2,,,,,Mombasa
16/04/2022,11.4,,,,,Mombasa
17/04/2022,18.5,,,,,Mombasa
18/04/2022,3.4,,,,,Mombasa
19/04/2022,6.4,,,,,Mombasa
20/04/2022,11.6,,,,,Mombasa
21/04/2022,11.4,,,,,Mombasa
22/04/2022,6.2,,,,,Mombasa
23/04/2022,5.2,,,,,Mombasa
24/04/2022,0.9,,,,,Mombasa
25/04/2022,2.6,,,,,Mombasa
26/04/2022,4.2,,,,,Mombasa
27/04/2022,5.3,,,,,Mombasa
28/04/2022,7.4,,,,,Mombasa
29/04/2022,11,,,,,Mombasa
30/04/2022,4.3,,,,,Mombasa
01/05/2022,8.1,,,,,Mombasa
02/05/2022,5.3,,,,,Mombasa
03/05/2022,3,,,,,Mombasa
04/05/2022,13.6,,,,,Mombasa
05/05/2022,20.8,,,,,Mombasa
06/05/2022,11.9,,,,,Mombasa
07/05/2022,6.3,,,,,Mombasa
08/05/2022,4.7,,,,,Mombasa
09/05/2022,0.6,,,,,Mombasa
10/05/2022,0,,,,,Mombasa
11/05/2022,1.9,,,,,Mombasa
12/05/2022,0.2,,,,,Mombasa
13/05/2022,0.3,,,,,Mombasa
14/05/2022,0.3,,,,,Mombasa
15/05/2022,8.8,,,,,Mombasa
16/05/2022,0.2,,,,,Mombasa
17/05/2022,2.4,,,,,Mombasa
18/05/2022,1.2,,,,,Mombasa
19/05/2022,0.5,,,,,Mombasa
20/05/2022,2.3,,,,,Mombasa
21/05/2022,3.1,,,,,Mombasa
22/05/2022,1.3,,,,,Mombasa
23/05/2022,0,,,,,Mombasa
24/05/2022,2.3,,,,,Mombasa
25/05/2022,1.1,,,,,Mombasa
26/05/2022,1.7,,,,,Mombasa
27/05/2022,0.8,,,,,Mombasa
28/05/2022,2.8,,,,,Mombasa
29/05/2022,0.8,,,,,Mombasa
30/05/2022,2,,,,,Mombasa
31/05/2022,2.3,,,,,Mombasa
01/06/2022,6.7,,,,,Mombasa
02/06/2022,7.3,,,,,Mombasa
03/06/2022,4.8,,,,,Mombasa
04/06/2022,0.1,,,,,Mombasa
05/06/2022,44.4,,,,,Mombasa
06/06/2022,14.7,,,,,Mombasa
07/06/2022,0.6,,,,,Mombasa
08/06/2022,3.8,,,,,Mombasa
09/06/2022,2,,,,,Mombasa
10/06/2022,1.1,,,,,Mombasa
11/06/2022,3.6,,,,,Mombasa
12/06/2022,3.9,,,,,Mombasa
13/06/2022,1.1,,,,,Mombasa
14/06/2022,0.2,,,,,Mombasa
15/06/2022,0.9,,,,,Mombasa
16/06/2022,1.5,,,,,Mombasa
17/06/2022,3.1,,,,,Mombasa
18/06/2022,0.9,,,,,Mombasa
19/06/2022,1.2,,,,,Mombasa
20/06/2022,0.2,,,,,Mombasa
21/06/2022,1.5,,,,,Mombasa
22/06/2022,4.4,,,,,Mombasa
23/06/2022,1.5,,,,,Mombasa
24/06/2022,2.5,,,,,Mombasa
25/06/2022,0.9,,,,,Mombasa
26/06/2022,0.9,,,,,Mombasa
27/06/2022,1.7,,,,,Mombasa
28/06/2022,4.7,,,,,Mombasa
29/06/2022,12.6,,,,,Mombasa
30/06/2022,2.5,,,,,Mombasa
01/07/2022,3.2,,,,,Mombasa
02/07/2022,14.5,,,,,Mombasa
03/07/2022,2.5,,,,,Mombasa
04/07/2022,5.2,,,,,Mombasa
05/07/2022,1.6,,,,,Mombasa
06/07/2022,0.5,,,,,Mombasa
07/07/2022,3.7,,,,,Mombasa
08/07/2022,2.5,,,,,Mombasa
09/07/2022,1.9,,,,,Mombasa
10/07/2022,5.2,,,,,Mombasa
11/07/2022,7.9,,,,,Mombasa
12/07/2022,1.6,,,,,Mombasa
13/07/2022,4,,,,,Mombasa
14/07/2022,24.4,,,,,Mombasa
15/07/2022,13.6,,,,,Mombasa
16/07/2022,2.2,,,,,Mombasa
17/07/2022,1.5,,,,,Mombasa
18/07/2022,3.2,,,,,Mombasa
19/07/2022,7.3,,,,,Mombasa
20/07/2022,9.6,,,,,Mombasa
21/07/2022,9.4,,,,,Mombasa
22/07/2022,3.5,,,,,Mombasa
23/07/2022,6.1,,,,,Mombasa
24/07/2022,1.8,,,,,Mombasa
25/07/2022,0.1,,,,,Mombasa
26/07/2022,0.8,,,,,Mombasa
27/07/2022,2.5,,,,,Mombasa
28/07/2022,1.7,,,,,Mombasa
29/07/2022,2,,,,,Mombasa
30/07/2022,1.4,,,,,Mombasa
31/07/2022,2.3,,,,,Mombasa
01/08/2022,1.2,,,,,Mombasa
02/08/2022,1.1,,,,,Mombasa
03/08/2022,1.5,,,,,Mombasa
04/08/2022,1.3,,,,,Mombasa
05/08/2022,1,,,,,Mombasa
06/08/2022,0,,,,,Mombasa
07/08/2022,1.2,,,,,Mombasa
08/08/2022,3.6,,,,,Mombasa
09/08/2022,0.2,,,,,Mombasa
10/08/2022,8.9,,,,,Mombasa
11/08/2022,3.1,,,,,Mombasa
12/08/2022,2.1,,,,,Mombasa
13/08/2022,3.3,,,,,Mombasa
14/08/2022,3.5,,,,,Mombasa
15/08/2022,2.2,,,,,Mombasa
16/08/2022,0.5,,,,,Mombasa
17/08/2022,1.4,,,,,Mombasa
18/08/2022,1,,,,,Mombasa
19/08/2022,0.1,,,,,Mombasa
20/08/2022,0.6,,,,,Mombasa
21/08/2022,0.4,,,,,Mombasa
22/08/2022,2.5,,,,,Mombasa
23/08/2022,1.3,,,,,Mombasa
24/08/2022,2.7,,,,,Mombasa
25/08/2022,2.3,,,,,Mombasa
26/08/2022,1.4,,,,,Mombasa
27/08/2022,1.1,,,,,Mombasa
28/08/2022,1.5,,,,,Mombasa
29/08/2022,0.2,,,,,Mombasa
30/08/2022,0.1,,,,,Mombasa
31/08/2022,1.3,,,,,Mombasa
01/09/2022,1.2,,,,,Mombasa
02/09/2022,1.2,,,,,Mombasa
03/09/2022,1.2,,,,,Mombasa
04/09/2022,0.8,,,,,Mombasa
05/09/2022,1.3,,,,,Mombasa
06/09/2022,0.7,,,,,Mombasa
07/09/2022,1,,,,,Mombasa
08/09/2022,2,,,,,Mombasa
09/09/2022,1,,,,,Mombasa
10/09/2022,1.6,,,,,Mombasa
11/09/2022,1,,,,,Mombasa
12/09/2022,0.2,,,,,Mombasa
13/09/2022,2.3,,,,,Mombasa
14/09/2022,0.9,,,,,Mombasa
15/09/2022,1.8,,,,,Mombasa
16/09/2022,2.4,,,,,Mombasa
17/09/2022,0.9,,,,,Mombasa
18/09/2022,1.1,,,,,Mombasa
19/09/2022,3.1,,,,,Mombasa
20/09/2022,3,,,,,Mombasa
21/09/2022,1.9,,,,,Mombasa
22/09/2022,1.1,,,,,Mombasa
23/09/2022,2.5,,,,,Mombasa
24/09/2022,7.9,,,,,Mombasa
25/09/2022,3.5,,,,,Mombasa
26/09/2022,3.9,,,,,Mombasa
